"","x","y","sci.name","mod","climate_proj","ToE"
"5200",-66.375,42.375,"Illex illecebrosus","HAD","2-6",2027
"5201",-66.375,42.375,"Illex illecebrosus","HAD","8-5",2100
"5202",-66.375,42.375,"Illex illecebrosus","IPSL","2-6",2099
"5203",-66.375,42.375,"Illex illecebrosus","IPSL","8-5",2023
"5204",-66.375,42.375,"Lophius americanus","AWI","2-6",2016
"5205",-66.375,42.375,"Lophius americanus","AWI","8-5",2037
"5206",-66.375,42.375,"Lophius americanus","CNRM","2-6",2026
"5207",-66.375,42.375,"Lophius americanus","CNRM","8-5",2033
"5208",-66.375,42.375,"Lophius americanus","GFDL","8-5",2064
"5209",-66.375,42.375,"Lophius americanus","HAD","2-6",2021
"5210",-66.375,42.375,"Lophius americanus","HAD","8-5",2025
"5211",-66.375,42.375,"Lophius americanus","IPSL","2-6",2019
"5212",-66.375,42.375,"Lophius americanus","IPSL","8-5",2019
"5213",-66.375,42.375,"Malacoraja senta","AWI","2-6",2079
"5214",-66.375,42.375,"Malacoraja senta","AWI","8-5",2068
"5215",-66.375,42.375,"Malacoraja senta","CNRM","2-6",2023
"5216",-66.375,42.375,"Malacoraja senta","CNRM","8-5",2058
"5217",-66.375,42.375,"Malacoraja senta","GFDL","8-5",2074
"5218",-66.375,42.375,"Malacoraja senta","HAD","2-6",2027
"5219",-66.375,42.375,"Malacoraja senta","HAD","8-5",2041
"5220",-66.375,42.375,"Malacoraja senta","IPSL","2-6",2051
"5221",-66.375,42.375,"Malacoraja senta","IPSL","8-5",2061
"5222",-66.375,42.375,"Pandalus borealis","AWI","2-6",2061
"5223",-66.375,42.375,"Pandalus borealis","AWI","8-5",2026
"5224",-66.375,42.375,"Pandalus borealis","CNRM","2-6",2086
"5225",-66.375,42.375,"Pandalus borealis","CNRM","8-5",2080
"5226",-66.375,42.375,"Pandalus borealis","GFDL","8-5",2031
"5227",-66.375,42.375,"Pandalus borealis","HAD","2-6",2096
"5228",-66.375,42.375,"Pandalus borealis","HAD","8-5",2096
"5229",-66.375,42.375,"Pandalus borealis","IPSL","2-6",2035
"5230",-66.375,42.375,"Pandalus borealis","IPSL","8-5",2096
"5231",-66.375,42.375,"Pollachius virens","AWI","2-6",2100
"5232",-66.375,42.375,"Pollachius virens","AWI","8-5",2044
"5233",-66.375,42.375,"Pollachius virens","CNRM","2-6",2083
"5234",-66.375,42.375,"Pollachius virens","CNRM","8-5",2097
"5235",-66.375,42.375,"Pollachius virens","GFDL","8-5",2019
"5236",-66.375,42.375,"Pollachius virens","HAD","2-6",2051
"5237",-66.375,42.375,"Pollachius virens","HAD","8-5",2100
"5238",-66.375,42.375,"Pollachius virens","IPSL","2-6",2017
"5239",-66.375,42.375,"Pollachius virens","IPSL","8-5",2082
"5240",-66.375,42.375,"Sebastes fasciatus","AWI","2-6",2099
"5241",-66.375,42.375,"Sebastes fasciatus","AWI","8-5",2033
"5242",-66.375,42.375,"Sebastes fasciatus","CNRM","2-6",2015
"5243",-66.375,42.375,"Sebastes fasciatus","CNRM","8-5",2075
"5244",-66.375,42.375,"Sebastes fasciatus","GFDL","8-5",2045
"5245",-66.375,42.375,"Sebastes fasciatus","HAD","2-6",2084
"5246",-66.375,42.375,"Sebastes fasciatus","HAD","8-5",2028
"5247",-66.375,42.375,"Sebastes fasciatus","IPSL","2-6",2100
"5248",-66.375,42.375,"Sebastes fasciatus","IPSL","8-5",2019
"5249",-66.375,42.375,"Squalus acanthias","AWI","2-6",2015
"5250",-66.375,42.375,"Squalus acanthias","AWI","8-5",2019
"5251",-66.375,42.375,"Squalus acanthias","CNRM","2-6",2026
"5252",-66.375,42.375,"Squalus acanthias","CNRM","8-5",2015
"5253",-66.375,42.375,"Squalus acanthias","GFDL","8-5",2074
"5254",-66.375,42.375,"Squalus acanthias","HAD","2-6",2029
"5255",-66.375,42.375,"Squalus acanthias","HAD","8-5",2060
"5256",-66.375,42.375,"Squalus acanthias","IPSL","2-6",2028
"5257",-66.375,42.375,"Squalus acanthias","IPSL","8-5",2017
"5258",-66.375,42.375,"Urophycis tenuis","AWI","2-6",2075
"5259",-66.375,42.375,"Urophycis tenuis","AWI","8-5",2022
"5260",-66.375,42.375,"Urophycis tenuis","CNRM","2-6",2056
"5261",-66.375,42.375,"Urophycis tenuis","CNRM","8-5",2030
"5262",-66.375,42.375,"Urophycis tenuis","GFDL","8-5",2044
"5263",-66.375,42.375,"Urophycis tenuis","HAD","2-6",2098
"5264",-66.375,42.375,"Urophycis tenuis","HAD","8-5",2059
"5265",-66.375,42.375,"Urophycis tenuis","IPSL","2-6",2021
"5266",-66.375,42.375,"Urophycis tenuis","IPSL","8-5",2061
"5267",-66.375,42.625,"Amblyraja radiata","AWI","2-6",2043
"5268",-66.375,42.625,"Amblyraja radiata","AWI","8-5",2057
"5269",-66.375,42.625,"Amblyraja radiata","CNRM","2-6",2041
"5270",-66.375,42.625,"Amblyraja radiata","CNRM","8-5",2015
"5271",-66.375,42.625,"Amblyraja radiata","GFDL","8-5",2022
"5272",-66.375,42.625,"Amblyraja radiata","HAD","2-6",2022
"5273",-66.375,42.625,"Amblyraja radiata","HAD","8-5",2015
"5274",-66.375,42.625,"Amblyraja radiata","IPSL","2-6",2044
"5275",-66.375,42.625,"Amblyraja radiata","IPSL","8-5",2047
"5276",-66.375,42.625,"Anarhichas lupus","AWI","2-6",2027
"5277",-66.375,42.625,"Anarhichas lupus","AWI","8-5",2030
"5278",-66.375,42.625,"Anarhichas lupus","CNRM","2-6",2037
"5279",-66.375,42.625,"Anarhichas lupus","CNRM","8-5",2038
"5280",-66.375,42.625,"Anarhichas lupus","GFDL","8-5",2064
"5281",-66.375,42.625,"Anarhichas lupus","HAD","2-6",2039
"5282",-66.375,42.625,"Anarhichas lupus","HAD","8-5",2042
"5283",-66.375,42.625,"Anarhichas lupus","IPSL","2-6",2055
"5284",-66.375,42.625,"Anarhichas lupus","IPSL","8-5",2040
"5285",-66.375,42.625,"Brosme brosme","AWI","2-6",2080
"5286",-66.375,42.625,"Brosme brosme","AWI","8-5",2100
"5287",-66.375,42.625,"Brosme brosme","CNRM","2-6",2080
"5288",-66.375,42.625,"Brosme brosme","CNRM","8-5",2015
"5289",-66.375,42.625,"Brosme brosme","GFDL","8-5",2037
"5290",-66.375,42.625,"Brosme brosme","HAD","2-6",2015
"5291",-66.375,42.625,"Brosme brosme","HAD","8-5",2095
"5292",-66.375,42.625,"Brosme brosme","IPSL","2-6",2091
"5293",-66.375,42.625,"Brosme brosme","IPSL","8-5",2095
"5294",-66.375,42.625,"Calanus finmarchicus","AWI","2-6",2080
"5295",-66.375,42.625,"Calanus finmarchicus","AWI","8-5",2074
"5296",-66.375,42.625,"Calanus finmarchicus","CNRM","2-6",2061
"5297",-66.375,42.625,"Calanus finmarchicus","CNRM","8-5",2100
"5298",-66.375,42.625,"Calanus finmarchicus","GFDL","8-5",2044
"5299",-66.375,42.625,"Calanus finmarchicus","HAD","2-6",2043
"5300",-66.375,42.625,"Calanus finmarchicus","HAD","8-5",2096
"5301",-66.375,42.625,"Calanus finmarchicus","IPSL","2-6",2062
"5302",-66.375,42.625,"Calanus finmarchicus","IPSL","8-5",2017
"5303",-66.375,42.625,"Calanus glacialis","AWI","2-6",2050
"5304",-66.375,42.625,"Calanus glacialis","AWI","8-5",2060
"5305",-66.375,42.625,"Calanus glacialis","CNRM","2-6",2021
"5306",-66.375,42.625,"Calanus glacialis","CNRM","8-5",2036
"5307",-66.375,42.625,"Calanus glacialis","GFDL","8-5",2018
"5308",-66.375,42.625,"Calanus glacialis","HAD","2-6",2100
"5309",-66.375,42.625,"Calanus glacialis","HAD","8-5",2037
"5310",-66.375,42.625,"Calanus glacialis","IPSL","2-6",2043
"5311",-66.375,42.625,"Calanus glacialis","IPSL","8-5",2049
"5312",-66.375,42.625,"Caretta caretta","AWI","2-6",2101
"5313",-66.375,42.625,"Caretta caretta","AWI","8-5",2098
"5314",-66.375,42.625,"Caretta caretta","CNRM","2-6",2101
"5315",-66.375,42.625,"Caretta caretta","CNRM","8-5",2101
"5316",-66.375,42.625,"Caretta caretta","GFDL","8-5",2101
"5317",-66.375,42.625,"Caretta caretta","HAD","2-6",2101
"5318",-66.375,42.625,"Caretta caretta","HAD","8-5",2101
"5319",-66.375,42.625,"Caretta caretta","IPSL","2-6",2101
"5320",-66.375,42.625,"Caretta caretta","IPSL","8-5",2101
"5321",-66.375,42.625,"Cetorhinus maximus","AWI","2-6",2027
"5322",-66.375,42.625,"Cetorhinus maximus","AWI","8-5",2016
"5323",-66.375,42.625,"Cetorhinus maximus","CNRM","2-6",2049
"5324",-66.375,42.625,"Cetorhinus maximus","CNRM","8-5",2030
"5325",-66.375,42.625,"Cetorhinus maximus","GFDL","8-5",2101
"5326",-66.375,42.625,"Cetorhinus maximus","HAD","2-6",2040
"5327",-66.375,42.625,"Cetorhinus maximus","HAD","8-5",2031
"5328",-66.375,42.625,"Cetorhinus maximus","IPSL","2-6",2052
"5329",-66.375,42.625,"Cetorhinus maximus","IPSL","8-5",2040
"5330",-66.375,42.625,"Chionoecetes opilio","AWI","2-6",2086
"5331",-66.375,42.625,"Chionoecetes opilio","AWI","8-5",2056
"5332",-66.375,42.625,"Chionoecetes opilio","CNRM","2-6",2092
"5333",-66.375,42.625,"Chionoecetes opilio","CNRM","8-5",2042
"5334",-66.375,42.625,"Chionoecetes opilio","GFDL","8-5",2064
"5335",-66.375,42.625,"Chionoecetes opilio","HAD","2-6",2040
"5336",-66.375,42.625,"Chionoecetes opilio","HAD","8-5",2031
"5337",-66.375,42.625,"Chionoecetes opilio","IPSL","2-6",2092
"5338",-66.375,42.625,"Chionoecetes opilio","IPSL","8-5",2092
"5339",-66.375,42.625,"Eubalaena glacialis","AWI","2-6",2101
"5340",-66.375,42.625,"Eubalaena glacialis","AWI","8-5",2048
"5341",-66.375,42.625,"Eubalaena glacialis","CNRM","2-6",2101
"5342",-66.375,42.625,"Eubalaena glacialis","CNRM","8-5",2074
"5343",-66.375,42.625,"Eubalaena glacialis","GFDL","8-5",2101
"5344",-66.375,42.625,"Eubalaena glacialis","HAD","2-6",2101
"5345",-66.375,42.625,"Eubalaena glacialis","HAD","8-5",2065
"5346",-66.375,42.625,"Eubalaena glacialis","IPSL","2-6",2101
"5347",-66.375,42.625,"Eubalaena glacialis","IPSL","8-5",2066
"5348",-66.375,42.625,"Gadus morhua","AWI","2-6",2048
"5349",-66.375,42.625,"Gadus morhua","AWI","8-5",2015
"5350",-66.375,42.625,"Gadus morhua","CNRM","2-6",2061
"5351",-66.375,42.625,"Gadus morhua","CNRM","8-5",2094
"5352",-66.375,42.625,"Gadus morhua","GFDL","8-5",2034
"5353",-66.375,42.625,"Gadus morhua","HAD","2-6",2093
"5354",-66.375,42.625,"Gadus morhua","HAD","8-5",2053
"5355",-66.375,42.625,"Gadus morhua","IPSL","2-6",2094
"5356",-66.375,42.625,"Gadus morhua","IPSL","8-5",2015
"5357",-66.375,42.625,"Glyptocephalus cynoglossus","AWI","2-6",2028
"5358",-66.375,42.625,"Glyptocephalus cynoglossus","AWI","8-5",2081
"5359",-66.375,42.625,"Glyptocephalus cynoglossus","CNRM","2-6",2058
"5360",-66.375,42.625,"Glyptocephalus cynoglossus","CNRM","8-5",2075
"5361",-66.375,42.625,"Glyptocephalus cynoglossus","GFDL","8-5",2018
"5362",-66.375,42.625,"Glyptocephalus cynoglossus","HAD","2-6",2074
"5363",-66.375,42.625,"Glyptocephalus cynoglossus","HAD","8-5",2068
"5364",-66.375,42.625,"Glyptocephalus cynoglossus","IPSL","2-6",2068
"5365",-66.375,42.625,"Glyptocephalus cynoglossus","IPSL","8-5",2083
"5366",-66.375,42.625,"Hippoglossoides platessoides","AWI","2-6",2099
"5367",-66.375,42.625,"Hippoglossoides platessoides","AWI","8-5",2015
"5368",-66.375,42.625,"Hippoglossoides platessoides","CNRM","2-6",2093
"5369",-66.375,42.625,"Hippoglossoides platessoides","CNRM","8-5",2072
"5370",-66.375,42.625,"Hippoglossoides platessoides","GFDL","8-5",2018
"5371",-66.375,42.625,"Hippoglossoides platessoides","HAD","2-6",2021
"5372",-66.375,42.625,"Hippoglossoides platessoides","HAD","8-5",2015
"5373",-66.375,42.625,"Hippoglossoides platessoides","IPSL","2-6",2076
"5374",-66.375,42.625,"Hippoglossoides platessoides","IPSL","8-5",2015
"5375",-66.375,42.625,"Hippoglossus hippoglossus","AWI","2-6",2016
"5376",-66.375,42.625,"Hippoglossus hippoglossus","AWI","8-5",2100
"5377",-66.375,42.625,"Hippoglossus hippoglossus","CNRM","2-6",2043
"5378",-66.375,42.625,"Hippoglossus hippoglossus","CNRM","8-5",2099
"5379",-66.375,42.625,"Hippoglossus hippoglossus","GFDL","8-5",2022
"5380",-66.375,42.625,"Hippoglossus hippoglossus","HAD","2-6",2079
"5381",-66.375,42.625,"Hippoglossus hippoglossus","HAD","8-5",2092
"5382",-66.375,42.625,"Hippoglossus hippoglossus","IPSL","2-6",2048
"5383",-66.375,42.625,"Hippoglossus hippoglossus","IPSL","8-5",2022
"5384",-66.375,42.625,"Illex illecebrosus","AWI","2-6",2021
"5385",-66.375,42.625,"Illex illecebrosus","AWI","8-5",2030
"5386",-66.375,42.625,"Illex illecebrosus","CNRM","2-6",2026
"5387",-66.375,42.625,"Illex illecebrosus","CNRM","8-5",2035
"5388",-66.375,42.625,"Illex illecebrosus","GFDL","8-5",2074
"5389",-66.375,42.625,"Illex illecebrosus","HAD","2-6",2089
"5390",-66.375,42.625,"Illex illecebrosus","HAD","8-5",2072
"5391",-66.375,42.625,"Illex illecebrosus","IPSL","2-6",2041
"5392",-66.375,42.625,"Illex illecebrosus","IPSL","8-5",2031
"5393",-66.375,42.625,"Leucoraja erinacea","AWI","2-6",2027
"5394",-66.375,42.625,"Leucoraja erinacea","AWI","8-5",2066
"5395",-66.375,42.625,"Leucoraja erinacea","CNRM","2-6",2098
"5396",-66.375,42.625,"Leucoraja erinacea","CNRM","8-5",2042
"5397",-66.375,42.625,"Leucoraja erinacea","GFDL","8-5",2072
"5398",-66.375,42.625,"Leucoraja erinacea","HAD","2-6",2077
"5399",-66.375,42.625,"Leucoraja erinacea","HAD","8-5",2043
"5400",-66.375,42.625,"Leucoraja erinacea","IPSL","2-6",2029
"5401",-66.375,42.625,"Leucoraja erinacea","IPSL","8-5",2033
"5402",-66.375,42.625,"Leucoraja ocellata","AWI","2-6",2070
"5403",-66.375,42.625,"Leucoraja ocellata","AWI","8-5",2033
"5404",-66.375,42.625,"Leucoraja ocellata","CNRM","2-6",2085
"5405",-66.375,42.625,"Leucoraja ocellata","CNRM","8-5",2082
"5406",-66.375,42.625,"Leucoraja ocellata","GFDL","8-5",2045
"5407",-66.375,42.625,"Leucoraja ocellata","HAD","2-6",2077
"5408",-66.375,42.625,"Leucoraja ocellata","HAD","8-5",2086
"5409",-66.375,42.625,"Leucoraja ocellata","IPSL","2-6",2063
"5410",-66.375,42.625,"Leucoraja ocellata","IPSL","8-5",2064
"5411",-66.375,42.625,"Lophius americanus","AWI","2-6",2020
"5412",-66.375,42.625,"Lophius americanus","AWI","8-5",2015
"5413",-66.375,42.625,"Lophius americanus","CNRM","2-6",2019
"5414",-66.375,42.625,"Lophius americanus","CNRM","8-5",2022
"5415",-66.375,42.625,"Lophius americanus","GFDL","8-5",2074
"5416",-66.375,42.625,"Lophius americanus","HAD","2-6",2016
"5417",-66.375,42.625,"Lophius americanus","HAD","8-5",2015
"5418",-66.375,42.625,"Lophius americanus","IPSL","2-6",2019
"5419",-66.375,42.625,"Lophius americanus","IPSL","8-5",2029
"5420",-66.375,42.625,"Malacoraja senta","AWI","2-6",2047
"5421",-66.375,42.625,"Malacoraja senta","AWI","8-5",2053
"5422",-66.375,42.625,"Malacoraja senta","CNRM","2-6",2083
"5423",-66.375,42.625,"Malacoraja senta","CNRM","8-5",2026
"5424",-66.375,42.625,"Malacoraja senta","GFDL","8-5",2032
"5425",-66.375,42.625,"Malacoraja senta","HAD","2-6",2079
"5426",-66.375,42.625,"Malacoraja senta","HAD","8-5",2080
"5427",-66.375,42.625,"Malacoraja senta","IPSL","2-6",2024
"5428",-66.375,42.625,"Malacoraja senta","IPSL","8-5",2033
"5429",-66.375,42.625,"Melanogrammus aeglefinus","AWI","2-6",2032
"5430",-66.375,42.625,"Melanogrammus aeglefinus","AWI","8-5",2053
"5431",-66.375,42.625,"Melanogrammus aeglefinus","CNRM","2-6",2047
"5432",-66.375,42.625,"Melanogrammus aeglefinus","CNRM","8-5",2026
"5433",-66.375,42.625,"Melanogrammus aeglefinus","GFDL","8-5",2019
"5434",-66.375,42.625,"Melanogrammus aeglefinus","HAD","2-6",2031
"5435",-66.375,42.625,"Melanogrammus aeglefinus","HAD","8-5",2077
"5436",-66.375,42.625,"Melanogrammus aeglefinus","IPSL","2-6",2051
"5437",-66.375,42.625,"Melanogrammus aeglefinus","IPSL","8-5",2047
"5438",-66.375,42.625,"Pandalus borealis","AWI","2-6",2020
"5439",-66.375,42.625,"Pandalus borealis","AWI","8-5",2057
"5440",-66.375,42.625,"Pandalus borealis","CNRM","2-6",2030
"5441",-66.375,42.625,"Pandalus borealis","CNRM","8-5",2088
"5442",-66.375,42.625,"Pandalus borealis","GFDL","8-5",2044
"5443",-66.375,42.625,"Pandalus borealis","HAD","2-6",2100
"5444",-66.375,42.625,"Pandalus borealis","HAD","8-5",2093
"5445",-66.375,42.625,"Pandalus borealis","IPSL","2-6",2087
"5446",-66.375,42.625,"Pandalus borealis","IPSL","8-5",2035
"5447",-66.375,42.625,"Pollachius virens","AWI","2-6",2015
"5448",-66.375,42.625,"Pollachius virens","AWI","8-5",2086
"5449",-66.375,42.625,"Pollachius virens","CNRM","2-6",2022
"5450",-66.375,42.625,"Pollachius virens","CNRM","8-5",2029
"5451",-66.375,42.625,"Pollachius virens","GFDL","8-5",2018
"5452",-66.375,42.625,"Pollachius virens","HAD","2-6",2023
"5453",-66.375,42.625,"Pollachius virens","HAD","8-5",2021
"5454",-66.375,42.625,"Pollachius virens","IPSL","2-6",2051
"5455",-66.375,42.625,"Pollachius virens","IPSL","8-5",2017
"5456",-66.375,42.625,"Sebastes fasciatus","AWI","2-6",2046
"5457",-66.375,42.625,"Sebastes fasciatus","AWI","8-5",2064
"5458",-66.375,42.625,"Sebastes fasciatus","CNRM","2-6",2037
"5459",-66.375,42.625,"Sebastes fasciatus","CNRM","8-5",2056
"5460",-66.375,42.625,"Sebastes fasciatus","GFDL","8-5",2036
"5461",-66.375,42.625,"Sebastes fasciatus","HAD","2-6",2094
"5462",-66.375,42.625,"Sebastes fasciatus","HAD","8-5",2016
"5463",-66.375,42.625,"Sebastes fasciatus","IPSL","2-6",2094
"5464",-66.375,42.625,"Sebastes fasciatus","IPSL","8-5",2041
"5465",-66.375,42.625,"Squalus acanthias","AWI","2-6",2022
"5466",-66.375,42.625,"Squalus acanthias","AWI","8-5",2016
"5467",-66.375,42.625,"Squalus acanthias","CNRM","2-6",2026
"5468",-66.375,42.625,"Squalus acanthias","CNRM","8-5",2015
"5469",-66.375,42.625,"Squalus acanthias","GFDL","8-5",2101
"5470",-66.375,42.625,"Squalus acanthias","HAD","2-6",2029
"5471",-66.375,42.625,"Squalus acanthias","HAD","8-5",2023
"5472",-66.375,42.625,"Squalus acanthias","IPSL","2-6",2023
"5473",-66.375,42.625,"Squalus acanthias","IPSL","8-5",2022
"5474",-66.375,42.625,"Urophycis tenuis","AWI","2-6",2074
"5475",-66.375,42.625,"Urophycis tenuis","AWI","8-5",2058
"5476",-66.375,42.625,"Urophycis tenuis","CNRM","2-6",2037
"5477",-66.375,42.625,"Urophycis tenuis","CNRM","8-5",2096
"5478",-66.375,42.625,"Urophycis tenuis","GFDL","8-5",2049
"5479",-66.375,42.625,"Urophycis tenuis","HAD","2-6",2015
"5480",-66.375,42.625,"Urophycis tenuis","HAD","8-5",2063
"5481",-66.375,42.625,"Urophycis tenuis","IPSL","2-6",2052
"5482",-66.375,42.625,"Urophycis tenuis","IPSL","8-5",2095
"5483",-66.375,42.875,"Amblyraja radiata","AWI","2-6",2034
"5484",-66.375,42.875,"Amblyraja radiata","AWI","8-5",2054
"5485",-66.375,42.875,"Amblyraja radiata","CNRM","2-6",2015
"5486",-66.375,42.875,"Amblyraja radiata","CNRM","8-5",2015
"5487",-66.375,42.875,"Amblyraja radiata","GFDL","8-5",2017
"5488",-66.375,42.875,"Amblyraja radiata","HAD","2-6",2015
"5489",-66.375,42.875,"Amblyraja radiata","HAD","8-5",2086
"5490",-66.375,42.875,"Amblyraja radiata","IPSL","2-6",2079
"5491",-66.375,42.875,"Amblyraja radiata","IPSL","8-5",2015
"5492",-66.375,42.875,"Anarhichas lupus","AWI","2-6",2015
"5493",-66.375,42.875,"Anarhichas lupus","AWI","8-5",2092
"5494",-66.375,42.875,"Anarhichas lupus","CNRM","2-6",2065
"5495",-66.375,42.875,"Anarhichas lupus","CNRM","8-5",2015
"5496",-66.375,42.875,"Anarhichas lupus","GFDL","8-5",2081
"5497",-66.375,42.875,"Anarhichas lupus","HAD","2-6",2017
"5498",-66.375,42.875,"Anarhichas lupus","HAD","8-5",2100
"5499",-66.375,42.875,"Anarhichas lupus","IPSL","2-6",2083
"5500",-66.375,42.875,"Anarhichas lupus","IPSL","8-5",2032
"5501",-66.375,42.875,"Brosme brosme","AWI","2-6",2044
"5502",-66.375,42.875,"Brosme brosme","AWI","8-5",2026
"5503",-66.375,42.875,"Brosme brosme","CNRM","2-6",2080
"5504",-66.375,42.875,"Brosme brosme","CNRM","8-5",2100
"5505",-66.375,42.875,"Brosme brosme","GFDL","8-5",2053
"5506",-66.375,42.875,"Brosme brosme","HAD","2-6",2023
"5507",-66.375,42.875,"Brosme brosme","HAD","8-5",2099
"5508",-66.375,42.875,"Brosme brosme","IPSL","2-6",2036
"5509",-66.375,42.875,"Brosme brosme","IPSL","8-5",2075
"5510",-66.375,42.875,"Calanus finmarchicus","AWI","2-6",2030
"5511",-66.375,42.875,"Calanus finmarchicus","AWI","8-5",2093
"5512",-66.375,42.875,"Calanus finmarchicus","CNRM","2-6",2096
"5513",-66.375,42.875,"Calanus finmarchicus","CNRM","8-5",2057
"5514",-66.375,42.875,"Calanus finmarchicus","GFDL","8-5",2027
"5515",-66.375,42.875,"Calanus finmarchicus","HAD","2-6",2063
"5516",-66.375,42.875,"Calanus finmarchicus","HAD","8-5",2080
"5517",-66.375,42.875,"Calanus finmarchicus","IPSL","2-6",2015
"5518",-66.375,42.875,"Calanus finmarchicus","IPSL","8-5",2072
"5519",-66.375,42.875,"Calanus glacialis","AWI","2-6",2100
"5520",-66.375,42.875,"Calanus glacialis","AWI","8-5",2098
"5521",-66.375,42.875,"Calanus glacialis","CNRM","2-6",2090
"5522",-66.375,42.875,"Calanus glacialis","CNRM","8-5",2090
"5523",-66.375,42.875,"Calanus glacialis","GFDL","8-5",2026
"5524",-66.375,42.875,"Calanus glacialis","HAD","2-6",2081
"5525",-66.375,42.875,"Calanus glacialis","HAD","8-5",2082
"5526",-66.375,42.875,"Calanus glacialis","IPSL","2-6",2017
"5527",-66.375,42.875,"Calanus glacialis","IPSL","8-5",2030
"5528",-66.375,42.875,"Caretta caretta","AWI","2-6",2101
"5529",-66.375,42.875,"Caretta caretta","AWI","8-5",2095
"5530",-66.375,42.875,"Caretta caretta","CNRM","2-6",2101
"5531",-66.375,42.875,"Caretta caretta","CNRM","8-5",2101
"5532",-66.375,42.875,"Caretta caretta","GFDL","8-5",2101
"5533",-66.375,42.875,"Caretta caretta","HAD","2-6",2101
"5534",-66.375,42.875,"Caretta caretta","HAD","8-5",2101
"5535",-66.375,42.875,"Caretta caretta","IPSL","2-6",2101
"5536",-66.375,42.875,"Caretta caretta","IPSL","8-5",2101
"5537",-66.375,42.875,"Cetorhinus maximus","AWI","2-6",2028
"5538",-66.375,42.875,"Cetorhinus maximus","AWI","8-5",2017
"5539",-66.375,42.875,"Cetorhinus maximus","CNRM","2-6",2049
"5540",-66.375,42.875,"Cetorhinus maximus","CNRM","8-5",2047
"5541",-66.375,42.875,"Cetorhinus maximus","GFDL","8-5",2081
"5542",-66.375,42.875,"Cetorhinus maximus","HAD","2-6",2042
"5543",-66.375,42.875,"Cetorhinus maximus","HAD","8-5",2031
"5544",-66.375,42.875,"Cetorhinus maximus","IPSL","2-6",2052
"5545",-66.375,42.875,"Cetorhinus maximus","IPSL","8-5",2035
"5546",-66.375,42.875,"Chionoecetes opilio","AWI","2-6",2087
"5547",-66.375,42.875,"Chionoecetes opilio","AWI","8-5",2022
"5548",-66.375,42.875,"Chionoecetes opilio","CNRM","2-6",2075
"5549",-66.375,42.875,"Chionoecetes opilio","CNRM","8-5",2074
"5550",-66.375,42.875,"Chionoecetes opilio","GFDL","8-5",2057
"5551",-66.375,42.875,"Chionoecetes opilio","HAD","2-6",2026
"5552",-66.375,42.875,"Chionoecetes opilio","HAD","8-5",2094
"5553",-66.375,42.875,"Chionoecetes opilio","IPSL","2-6",2095
